ID,YEAR/MONTH/DAY,ELEMENT,DATA VALUE,M-FLAG,Q-FLAG,S-FLAG,OBS-TIME
US1CASH0078,20240210,PRCP,0,,,N,700.0
US1CASH0078,20240210,SNOW,0,,,N,700.0
US1CASJ0001,20240210,PRCP,0,,,N,500.0
US1CASJ0001,20240210,SNOW,0,,,N,500.0
US1CASJ0004,20240210,PRCP,0,,,N,530.0
US1CASJ0004,20240210,SNOW,0,,,N,530.0
US1CASJ0005,20240210,PRCP,0,,,N,600.0
US1CASJ0005,20240210,SNOW,0,,,N,600.0
US1CASJ0014,20240210,PRCP,0,,,N,700.0
US1CASJ0014,20240210,SNOW,0,,,N,700.0
US1CASJ0015,20240210,PRCP,0,,,N,800.0
US1CASJ0015,20240210,SNOW,0,,,N,800.0
US1CASK0003,20240210,PRCP,0,,,N,800.0
US1CASK0003,20240210,SNOW,0,,,N,800.0
US1CASK0005,20240210,PRCP,0,,,N,700.0
US1CASK0005,20240210,SNOW,0,,,N,700.0
US1CASK0009,20240210,PRCP,0,,,N,700.0
US1CASK0009,20240210,SNOW,0,,,N,700.0
US1CASK0010,20240210,PRCP,0,,,N,700.0
US1CASK0010,20240210,SNOW,0,,,N,700.0
US1CASK0020,20240210,PRCP,0,,,N,700.0
US1CASK0020,20240210,SNOW,0,,,N,700.0
US1CASK0024,20240210,PRCP,0,T,,N,700.0
US1CASK0026,20240210,PRCP,0,,,N,700.0
US1CASK0026,20240210,SNOW,0,,,N,700.0
US1CASK0027,20240210,PRCP,5,,,N,800.0
US1CASK0030,20240210,PRCP,0,,,N,700.0
US1CASK0030,20240210,SNOW,0,,,N,700.0
US1CASL0008,20240210,PRCP,0,,,N,700.0
US1CASL0008,20240210,SNOW,0,,,N,700.0
US1CASL0033,20240210,PRCP,0,,,N,600.0
US1CASL0033,20240210,SNOW,0,,,N,600.0
US1CASL0035,20240210,PRCP,0,,,N,800.0
US1CASL0035,20240210,SNOW,0,,,N,800.0
US1CASL0036,20240210,PRCP,0,,,N,700.0
US1CASL0036,20240210,SNOW,0,,,N,700.0
US1CASL0037,20240210,PRCP,0,,,N,900.0
US1CASL0037,20240210,SNOW,0,,,N,900.0
US1CASL0039,20240210,DAPR,17,,,N,800.0
US1CASL0039,20240210,MDPR,1839,,,N,800.0
US1CASL0040,20240210,PRCP,0,,,N,700.0
US1CASL0040,20240210,SNOW,0,,,N,700.0
US1CASM0001,20240210,PRCP,0,,,N,900.0
US1CASM0001,20240210,SNOW,0,,,N,900.0
US1CASM0005,20240210,PRCP,0,,,N,0.0
US1CASM0005,20240210,SNOW,0,,,N,0.0
US1CASM0006,20240210,PRCP,0,,,N,800.0
US1CASM0006,20240210,SNOW,0,,,N,800.0
US1CASM0022,20240210,PRCP,0,,,N,1200.0
US1CASM0022,20240210,SNOW,0,,,N,1200.0
US1CASM0038,20240210,PRCP,0,,,N,700.0
US1CASM0038,20240210,SNOW,0,,,N,700.0
US1CASM0044,20240210,PRCP,0,,,N,700.0
US1CASM0044,20240210,SNOW,0,,,N,700.0
US1CASM0045,20240210,PRCP,0,,,N,800.0
US1CASM0045,20240210,SNOW,0,,,N,800.0
US1CASM0046,20240210,PRCP,0,,,N,700.0
US1CASM0046,20240210,SNOW,0,,,N,700.0
US1CASM0048,20240210,PRCP,0,,,N,800.0
US1CASM0048,20240210,SNOW,0,,,N,800.0
US1CASN0006,20240210,PRCP,0,,,N,700.0
US1CASN0006,20240210,SNOW,0,,,N,700.0
US1CASN0013,20240210,PRCP,0,,,N,600.0
US1CASN0013,20240210,SNOW,0,,,N,600.0
US1CASN0029,20240210,PRCP,0,,,N,700.0
US1CASN0029,20240210,SNOW,0,,,N,700.0
US1CASN0042,20240210,PRCP,0,,,N,700.0
US1CASN0042,20240210,SNOW,0,,,N,700.0
US1CASN0061,20240210,PRCP,0,,,N,345.0
US1CASN0061,20240210,SNOW,0,,,N,345.0
US1CASN0063,20240210,PRCP,0,,,N,700.0
US1CASN0063,20240210,SNOW,0,,,N,700.0
US1CASN0071,20240210,PRCP,0,,,N,700.0
US1CASN0071,20240210,SNOW,0,,,N,700.0
US1CASN0074,20240210,PRCP,0,,,N,700.0
US1CASN0074,20240210,SNOW,0,,,N,700.0
US1CASN0078,20240210,PRCP,0,,,N,700.0
US1CASN0078,20240210,SNOW,0,,,N,700.0
US1CASN0080,20240210,PRCP,0,,,N,700.0
US1CASN0080,20240210,SNOW,0,,,N,700.0
US1CASN0084,20240210,PRCP,0,,,N,800.0
US1CASN0084,20240210,SNOW,0,,,N,800.0
US1CASN0089,20240210,PRCP,0,,,N,700.0
US1CASN0089,20240210,SNOW,0,,,N,700.0
US1CASN0090,20240210,PRCP,0,,,N,700.0
US1CASN0090,20240210,SNOW,0,,,N,700.0
US1CASN0098,20240210,PRCP,0,,,N,700.0
US1CASN0098,20240210,SNOW,0,,,N,700.0
US1CASN0099,20240210,PRCP,0,T,,N,700.0
US1CASN0100,20240210,PRCP,0,,,N,700.0
US1CASN0100,20240210,SNOW,0,,,N,700.0
US1CASN0112,20240210,PRCP,0,,,N,700.0
US1CASN0112,20240210,SNOW,0,,,N,700.0
US1CASN0121,20240210,PRCP,0,,,N,700.0
US1CASN0121,20240210,SNOW,0,,,N,700.0
US1CASN0125,20240210,PRCP,0,T,,N,830.0
US1CASN0126,20240210,PRCP,0,,,N,800.0
US1CASN0126,20240210,SNOW,0,,,N,800.0
US1CASN0149,20240210,PRCP,0,,,N,730.0
US1CASN0149,20240210,SNOW,0,,,N,730.0
US1CASN0152,20240210,PRCP,0,,,N,700.0
US1CASN0152,20240210,SNOW,0,,,N,700.0
US1CASN0159,20240210,PRCP,0,,,N,700.0
US1CASN0159,20240210,SNOW,0,,,N,700.0
US1CASN0164,20240210,PRCP,0,,,N,700.0
US1CASN0164,20240210,SNOW,0,,,N,700.0
US1CASN0174,20240210,PRCP,0,,L,N,800.0
US1CASN0174,20240210,SNOW,0,,,N,800.0
US1CASN0179,20240210,PRCP,0,,,N,700.0
US1CASN0179,20240210,SNOW,0,,,N,700.0
US1CASN0180,20240210,PRCP,0,,,N,700.0
US1CASN0180,20240210,SNOW,0,,,N,700.0
US1CASO0006,20240210,PRCP,0,,,N,700.0
US1CASO0006,20240210,SNOW,0,,,N,700.0
US1CASO0016,20240210,PRCP,0,,,N,800.0
US1CASO0016,20240210,SNOW,0,,,N,800.0
US1CASO0018,20240210,PRCP,0,,,N,630.0
US1CASO0018,20240210,SNOW,0,,,N,630.0
US1CASR0014,20240210,PRCP,0,T,,N,700.0
US1CASR0017,20240210,PRCP,0,,,N,700.0
US1CASR0017,20240210,SNOW,0,,,N,700.0
US1CASR0027,20240210,PRCP,0,,,N,740.0
US1CASR0027,20240210,SNOW,0,,,N,740.0
US1CASR0029,20240210,PRCP,0,,,N,700.0
US1CASR0029,20240210,SNOW,0,,,N,700.0
US1CASR0035,20240210,PRCP,3,,,N,700.0
US1CASR0044,20240210,PRCP,107,,,N,700.0
US1CASR0055,20240210,PRCP,0,T,,N,800.0
US1CASR0066,20240210,PRCP,0,,,N,700.0
US1CASR0066,20240210,SNOW,0,,,N,700.0
US1CASR0069,20240210,PRCP,0,,,N,630.0
US1CASR0069,20240210,SNOW,0,,,N,630.0
US1CASR0072,20240210,PRCP,0,,,N,700.0
US1CASR0072,20240210,SNOW,0,,,N,700.0
US1CASR0073,20240210,PRCP,0,,,N,700.0
US1CASR0073,20240210,SNOW,0,,,N,700.0
US1CASR0074,20240210,PRCP,0,,,N,700.0
US1CASR0074,20240210,SNOW,0,,,N,700.0
US1CASR0084,20240210,PRCP,0,,,N,700.0
US1CASR0084,20240210,SNOW,0,,,N,700.0
US1CASR0084,20240210,SNWD,51,,,N,700.0
US1CASR0095,20240210,PRCP,0,T,,N,600.0
US1CASR0098,20240210,PRCP,23,,,N,700.0
US1CASR0100,20240210,PRCP,0,,,N,800.0
US1CASR0100,20240210,SNOW,0,,,N,800.0
US1CASS0001,20240210,PRCP,0,,,N,700.0
US1CASS0001,20240210,SNOW,0,,,N,700.0
US1CASS0006,20240210,PRCP,0,,,N,700.0
US1CASS0006,20240210,SNOW,0,,,N,700.0
US1CASS0010,20240210,PRCP,0,,,N,700.0
US1CASS0010,20240210,SNOW,0,,,N,700.0
US1CASS0011,20240210,PRCP,0,,,N,800.0
US1CASS0011,20240210,SNOW,0,,,N,800.0
US1CAST0005,20240210,PRCP,0,,,N,700.0
US1CAST0005,20240210,SNOW,0,,,N,700.0
US1CAST0006,20240210,PRCP,0,,,N,700.0
US1CAST0006,20240210,SNOW,0,,,N,700.0
US1CAST0009,20240210,PRCP,0,,,N,815.0
US1CAST0009,20240210,SNOW,0,,,N,815.0
US1CASZ0006,20240210,PRCP,0,,,N,630.0
US1CASZ0006,20240210,SNOW,0,,,N,630.0
US1CASZ0021,20240210,PRCP,0,,,N,700.0
US1CASZ0021,20240210,SNOW,0,,,N,700.0
US1CASZ0024,20240210,PRCP,0,,,N,700.0
US1CASZ0024,20240210,SNOW,0,,,N,700.0
US1CASZ0028,20240210,PRCP,0,T,,N,1700.0
US1CASZ0028,20240210,SNOW,0,,,N,1700.0
US1CASZ0028,20240210,SNWD,0,,,N,1700.0
US1CASZ0028,20240210,WESD,0,,,N,1700.0
US1CASZ0028,20240210,WESF,0,,,N,1700.0
US1CASZ0036,20240210,PRCP,0,,,N,637.0
US1CASZ0036,20240210,SNOW,0,,,N,637.0
US1CASZ0041,20240210,PRCP,0,,,N,800.0
US1CASZ0041,20240210,SNOW,0,,,N,800.0
US1CASZ0044,20240210,PRCP,0,,,N,830.0
US1CASZ0044,20240210,SNOW,0,,,N,830.0
US1CASZ0051,20240210,PRCP,0,,,N,700.0
US1CASZ0051,20240210,SNOW,0,,,N,700.0
US1CASZ0052,20240210,PRCP,0,,,N,700.0
US1CASZ0052,20240210,SNOW,0,,,N,700.0
US1CASZ0055,20240210,PRCP,0,T,,N,730.0
US1CASZ0059,20240210,DAPR,11,,,N,1239.0
US1CASZ0059,20240210,MDPR,2172,,,N,1239.0
US1CASZ0062,20240210,PRCP,0,,,N,700.0
US1CASZ0062,20240210,SNOW,0,,,N,700.0
US1CATH0005,20240210,PRCP,0,,,N,720.0
US1CATH0005,20240210,SNOW,0,,,N,720.0
US1CATH0010,20240210,PRCP,0,,,N,700.0
US1CATH0010,20240210,SNOW,0,,,N,700.0
US1CATH0012,20240210,PRCP,0,,,N,800.0
US1CATH0012,20240210,SNOW,0,,,N,800.0
US1CATH0029,20240210,PRCP,0,,,N,700.0
US1CATH0029,20240210,SNOW,0,,,N,700.0
US1CATH0054,20240210,PRCP,0,,,N,900.0
US1CATH0054,20240210,SNOW,0,,,N,900.0
US1CATL0011,20240210,PRCP,15,,,N,700.0
US1CATM0005,20240210,PRCP,0,,,N,700.0
US1CATM0005,20240210,SNOW,0,,,N,700.0
US1CATM0005,20240210,SNWD,0,T,,N,700.0
US1CATM0005,20240210,WESD,0,T,,N,700.0
US1CATY0011,20240210,PRCP,0,,,N,800.0
US1CATY0011,20240210,SNOW,0,,,N,800.0
US1CATY0028,20240210,PRCP,0,,,N,700.0
US1CATY0028,20240210,SNOW,0,,,N,700.0
US1CATY0039,20240210,PRCP,0,,,N,800.0
US1CATY0039,20240210,SNOW,0,,,N,800.0
US1CAVT0001,20240210,PRCP,0,,,N,530.0
US1CAVT0001,20240210,SNOW,0,,,N,530.0
US1CAVT0002,20240210,PRCP,0,,,N,700.0
US1CAVT0002,20240210,SNOW,0,,,N,700.0
US1CAVT0016,20240210,PRCP,0,,,N,700.0
US1CAVT0016,20240210,SNOW,0,,,N,700.0
US1CAVT0018,20240210,PRCP,0,,,N,700.0
US1CAVT0018,20240210,SNOW,0,,,N,700.0
US1CAVT0028,20240210,PRCP,0,,,N,700.0
US1CAVT0028,20240210,SNOW,0,,,N,700.0
US1CAVT0035,20240210,PRCP,0,T,,N,730.0
US1CAVT0036,20240210,PRCP,0,,,N,700.0
US1CAVT0036,20240210,SNOW,0,,,N,700.0
US1CAYB0001,20240210,PRCP,0,,,N,800.0
US1CAYB0001,20240210,SNOW,0,,,N,800.0
US1CAYB0003,20240210,PRCP,0,,,N,600.0
US1CAYB0003,20240210,SNOW,0,,,N,600.0
US1CAYL0001,20240210,PRCP,0,,,N,700.0
US1CAYL0001,20240210,SNOW,0,,,N,700.0
US1CAYL0002,20240210,PRCP,0,,,N,730.0
US1CAYL0002,20240210,SNOW,0,,,N,730.0
US1CAYL0009,20240210,PRCP,0,,,N,700.0
US1CAYL0009,20240210,SNOW,0,,,N,700.0
US1CAYL0014,20240210,PRCP,0,,,N,800.0
US1CAYL0014,20240210,SNOW,0,,,N,800.0
US1CAYL0021,20240210,PRCP,0,,,N,700.0
US1CAYL0021,20240210,SNOW,0,,,N,700.0
US1CAYL0023,20240210,PRCP,0,,,N,635.0
US1CAYL0023,20240210,SNOW,0,,,N,635.0
US1CAYL0028,20240210,PRCP,0,,,N,700.0
US1CAYL0028,20240210,SNOW,0,,,N,700.0
US1CAYL0033,20240210,PRCP,0,,,N,700.0
US1CAYL0033,20240210,SNOW,0,,,N,700.0
US1CAYL0035,20240210,PRCP,0,,,N,700.0
US1CAYL0035,20240210,SNOW,0,,,N,700.0
US1CAAL0001,20240211,PRCP,0,,,N,700.0
US1CAAL0001,20240211,SNOW,0,,,N,700.0
US1CAAL0004,20240211,PRCP,0,,,N,700.0
US1CAAL0004,20240211,SNOW,0,,,N,700.0
US1CAAL0012,20240211,PRCP,0,,,N,700.0
US1CAAL0012,20240211,SNOW,0,,,N,700.0
US1CAAL0025,20240211,PRCP,0,,,N,800.0
US1CAAL0025,20240211,SNOW,0,,,N,800.0
US1CAAL0030,20240211,PRCP,0,,,N,700.0
US1CAAL0030,20240211,SNOW,0,,,N,700.0
US1CAAL0034,20240211,PRCP,0,,,N,700.0
US1CAAL0034,20240211,SNOW,0,,,N,700.0
US1CAAL0039,20240211,PRCP,0,,,N,800.0
US1CAAL0039,20240211,SNOW,0,,,N,800.0
US1CAAL0052,20240211,PRCP,0,,,N,700.0
US1CAAL0052,20240211,SNOW,0,,,N,700.0
US1CAAL0060,20240211,PRCP,0,,,N,700.0
US1CAAL0060,20240211,SNOW,0,,,N,700.0
US1CAAM0009,20240211,PRCP,0,,,N,800.0
US1CAAM0009,20240211,SNOW,0,,,N,800.0
US1CAAM0011,20240211,PRCP,0,,,N,700.0
US1CAAM0011,20240211,SNOW,0,,,N,700.0
US1CAAM0013,20240211,PRCP,0,,,N,700.0
US1CAAM0013,20240211,SNOW,0,,,N,700.0
US1CAAM0016,20240211,PRCP,0,,,N,800.0
US1CAAM0016,20240211,SNOW,0,,,N,800.0
US1CAAM0019,20240211,PRCP,0,,,N,700.0
US1CAAM0019,20240211,SNOW,0,,,N,700.0
US1CABT0005,20240211,PRCP,0,,,N,800.0
US1CABT0005,20240211,SNOW,0,,,N,800.0
US1CABT0008,20240211,PRCP,0,,,N,800.0
US1CABT0008,20240211,SNOW,0,,,N,800.0
US1CABT0026,20240211,PRCP,0,,,N,600.0
US1CABT0026,20240211,SNOW,0,,,N,600.0
US1CABT0032,20240211,PRCP,0,,,N,700.0
US1CABT0032,20240211,SNOW,0,,,N,700.0
US1CABT0033,20240211,PRCP,0,,,N,600.0
US1CABT0033,20240211,SNOW,0,,,N,600.0
US1CABT0044,20240211,PRCP,0,,,N,800.0
US1CABT0044,20240211,SNOW,0,,,N,800.0
US1CACC0001,20240211,PRCP,0,,,N,700.0
US1CACC0001,20240211,SNOW,0,,,N,700.0
US1CACC0004,20240211,PRCP,0,,,N,800.0
US1CACC0004,20240211,SNOW,0,,,N,800.0
US1CACC0006,20240211,PRCP,0,,,N,700.0
US1CACC0006,20240211,SNOW,0,,,N,700.0
US1CACC0010,20240211,PRCP,0,,,N,700.0
US1CACC0010,20240211,SNOW,0,,,N,700.0
US1CACC0011,20240211,PRCP,0,,,N,700.0
US1CACC0011,20240211,SNOW,0,,,N,700.0
US1CACC0018,20240211,PRCP,0,,,N,700.0
US1CACC0018,20240211,SNOW,0,,,N,700.0
US1CACC0025,20240211,PRCP,0,,,N,700.0
US1CACC0025,20240211,SNOW,0,,,N,700.0
US1CACC0031,20240211,PRCP,0,,,N,617.0
US1CACC0031,20240211,SNOW,0,,,N,617.0
US1CACC0036,20240211,PRCP,0,,,N,700.0
US1CACC0036,20240211,SNOW,0,,,N,700.0
US1CACC0037,20240211,PRCP,0,,,N,530.0
US1CACC0037,20240211,SNOW,0,,,N,530.0
US1CACC0040,20240211,PRCP,0,,,N,630.0
US1CACC0040,20240211,SNOW,0,,,N,630.0
US1CACC0045,20240211,PRCP,0,,,N,700.0
US1CACC0045,20240211,SNOW,0,,,N,700.0
US1CACC0046,20240211,PRCP,0,,,N,700.0
US1CACC0046,20240211,SNOW,0,,,N,700.0
US1CACC0050,20240211,PRCP,0,,,N,700.0
US1CACC0050,20240211,SNOW,0,,,N,700.0
US1CACC0052,20240211,PRCP,0,,,N,900.0
US1CACC0052,20240211,SNOW,0,,,N,900.0
US1CACV0011,20240211,PRCP,0,T,,N,700.0
US1CADN0001,20240211,PRCP,0,T,,N,800.0
US1CADN0005,20240211,PRCP,0,T,,N,800.0
US1CADN0006,20240211,PRCP,0,,,N,645.0
US1CADN0006,20240211,SNOW,0,,,N,645.0
US1CADN0008,20240211,PRCP,0,,,N,800.0
US1CADN0008,20240211,SNOW,0,,,N,800.0
US1CADN0011,20240211,PRCP,0,,,N,756.0
US1CADN0011,20240211,SNOW,0,,,N,756.0
US1CADN0012,20240211,PRCP,0,,,N,700.0
US1CADN0012,20240211,SNOW,0,,,N,700.0
US1CADN0017,20240211,PRCP,0,T,,N,900.0
US1CADN0021,20240211,PRCP,0,,,N,700.0
US1CADN0021,20240211,SNOW,0,,,N,700.0
US1CAED0003,20240211,PRCP,0,,,N,700.0
US1CAED0003,20240211,SNOW,0,,,N,700.0
US1CAED0010,20240211,PRCP,0,,,N,800.0
US1CAED0010,20240211,SNOW,0,,,N,800.0
US1CAED0023,20240211,PRCP,0,,,N,600.0
US1CAED0023,20240211,SNOW,0,,,N,600.0
US1CAED0036,20240211,PRCP,0,,,N,730.0
US1CAED0036,20240211,SNOW,0,,,N,730.0
US1CAFR0002,20240211,PRCP,0,,,N,700.0
US1CAFR0002,20240211,SNOW,0,,,N,700.0
US1CAFR0008,20240211,PRCP,0,,,N,700.0
US1CAFR0008,20240211,SNOW,0,,,N,700.0
US1CAFR0026,20240211,PRCP,0,,,N,700.0
US1CAFR0026,20240211,SNOW,0,,,N,700.0
US1CAFR0031,20240211,PRCP,0,,,N,700.0
US1CAFR0031,20240211,SNOW,0,,,N,700.0
US1CAFR0034,20240211,PRCP,0,,,N,800.0
US1CAFR0034,20240211,SNOW,0,,,N,800.0
US1CAFR0036,20240211,PRCP,0,,,N,700.0
US1CAFR0036,20240211,SNOW,0,,,N,700.0
US1CAHM0001,20240211,PRCP,0,,,N,700.0
US1CAHM0001,20240211,SNOW,0,,,N,700.0
US1CAHM0004,20240211,PRCP,0,,,N,700.0
US1CAHM0004,20240211,SNOW,0,,,N,700.0
US1CAHM0005,20240211,PRCP,0,,,N,700.0
US1CAHM0005,20240211,SNOW,0,,,N,700.0
US1CAHM0006,20240211,PRCP,0,,,N,800.0
US1CAHM0006,20240211,SNOW,0,,,N,800.0
US1CAHM0007,20240211,PRCP,0,,,N,800.0
US1CAHM0007,20240211,SNOW,0,,,N,800.0
US1CAHM0009,20240211,PRCP,0,,,N,800.0
US1CAHM0009,20240211,SNOW,0,,,N,800.0
US1CAHM0012,20240211,PRCP,0,,,N,800.0
US1CAHM0012,20240211,SNOW,0,,,N,800.0
US1CAHM0014,20240211,PRCP,0,,,N,700.0
US1CAHM0014,20240211,SNOW,0,,,N,700.0
US1CAHM0026,20240211,PRCP,0,,,N,700.0
US1CAHM0026,20240211,SNOW,0,,,N,700.0
US1CAHM0029,20240211,PRCP,0,,,N,700.0
US1CAHM0029,20240211,SNOW,0,,,N,700.0
US1CAHM0030,20240211,PRCP,3,,,N,800.0
US1CAHM0035,20240211,PRCP,0,,,N,800.0
US1CAHM0035,20240211,SNOW,0,,,N,800.0
US1CAHM0037,20240211,PRCP,3,,,N,800.0
US1CAHM0038,20240211,PRCP,0,,,N,655.0
US1CAHM0038,20240211,SNOW,0,,,N,655.0
US1CAHM0039,20240211,PRCP,0,,,N,700.0
US1CAHM0039,20240211,SNOW,0,,,N,700.0
US1CAHM0041,20240211,PRCP,0,,,N,700.0
US1CAHM0041,20240211,SNOW,0,,,N,700.0
US1CAHM0046,20240211,PRCP,0,,,N,700.0
US1CAHM0046,20240211,SNOW,0,,,N,700.0
US1CAHM0060,20240211,PRCP,0,,,N,700.0
US1CAHM0060,20240211,SNOW,0,,,N,700.0
US1CAHM0063,20240211,PRCP,0,,,N,800.0
US1CAHM0063,20240211,SNOW,0,,,N,800.0
US1CAHM0065,20240211,PRCP,0,T,,N,900.0
US1CAHM0066,20240211,PRCP,3,,,N,800.0
US1CAHM0070,20240211,PRCP,0,,,N,800.0
US1CAHM0070,20240211,SNOW,0,,,N,800.0
US1CAHM0073,20240211,PRCP,0,,,N,800.0
US1CAHM0073,20240211,SNOW,0,,,N,800.0
US1CAHM0074,20240211,PRCP,0,,,N,700.0
US1CAHM0074,20240211,SNOW,0,,,N,700.0
US1CAHM0078,20240211,PRCP,0,,,N,700.0
US1CAHM0078,20240211,SNOW,0,,,N,700.0
US1CAHM0079,20240211,PRCP,0,,,N,700.0
US1CAHM0079,20240211,SNOW,0,,,N,700.0
US1CAHM0084,20240211,PRCP,0,,,N,800.0
US1CAHM0084,20240211,SNOW,0,,,N,800.0
US1CAHM0086,20240211,PRCP,0,,,N,725.0
US1CAHM0086,20240211,SNOW,0,,,N,725.0
US1CAHM0087,20240211,PRCP,0,,,N,700.0
US1CAHM0087,20240211,SNOW,0,,,N,700.0
US1CAHM0088,20240211,PRCP,0,,,N,800.0
US1CAHM0088,20240211,SNOW,0,,,N,800.0
US1CAHM0091,20240211,PRCP,0,T,,N,800.0
US1CAHM0092,20240211,PRCP,3,,,N,700.0
US1CAHM0094,20240211,PRCP,0,,,N,800.0
US1CAHM0094,20240211,SNOW,0,,,N,800.0
US1CAHM0094,20240211,SNWD,0,,,N,800.0
US1CAHM0094,20240211,WESD,0,,,N,800.0
US1CAHM0094,20240211,WESF,0,,,N,800.0
US1CAHM0095,20240211,PRCP,0,,,N,800.0
US1CAHM0095,20240211,SNOW,0,,,N,800.0
US1CAHM0097,20240211,PRCP,0,T,,N,700.0
US1CAHM0098,20240211,PRCP,0,,,N,800.0
US1CAHM0098,20240211,SNOW,0,,,N,800.0
US1CAHM0111,20240211,PRCP,0,,,N,800.0
US1CAHM0111,20240211,SNOW,0,,,N,800.0
US1CAHM0115,20240211,PRCP,0,,,N,900.0
US1CAHM0115,20240211,SNOW,0,,,N,900.0
US1CAHM0117,20240211,PRCP,0,,,N,800.0
US1CAHM0117,20240211,SNOW,0,,,N,800.0
US1CAHM0119,20240211,PRCP,0,,,N,800.0
US1CAHM0119,20240211,SNOW,0,,,N,800.0
US1CAHM0125,20240211,PRCP,0,,,N,830.0
US1CAHM0125,20240211,SNOW,0,,,N,830.0
US1CAHM0126,20240211,PRCP,0,,,N,700.0
US1CAHM0126,20240211,SNOW,0,,,N,700.0
US1CAHM0127,20240211,PRCP,0,,,N,800.0
US1CAHM0127,20240211,SNOW,0,,,N,800.0
US1CAHM0128,20240211,PRCP,0,T,,N,754.0
US1CAHM0138,20240211,PRCP,0,,,N,745.0
US1CAHM0138,20240211,SNOW,0,,,N,745.0
US1CAHM0139,20240211,PRCP,0,,,N,800.0
US1CAHM0139,20240211,SNOW,0,,,N,800.0
US1CAHM0142,20240211,PRCP,0,,,N,800.0
US1CAHM0142,20240211,SNOW,0,,,N,800.0
US1CAHM0145,20240211,PRCP,0,,,N,800.0
US1CAHM0145,20240211,SNOW,0,,,N,800.0
US1CAHM0147,20240211,PRCP,0,,,N,800.0
US1CAHM0147,20240211,SNOW,0,,,N,800.0
US1CAHM0149,20240211,PRCP,0,,,N,900.0
US1CAHM0149,20240211,SNOW,0,,,N,900.0
US1CAHM0150,20240211,DAPR,5,,,N,700.0
US1CAHM0150,20240211,MDPR,152,,,N,700.0
US1CAHM0156,20240211,PRCP,0,,,N,800.0
US1CAHM0156,20240211,SNOW,0,,,N,800.0
US1CAHM0157,20240211,PRCP,0,T,,N,826.0
US1CAHM0159,20240211,PRCP,3,,,N,800.0
US1CAHM0161,20240211,PRCP,3,,,N,700.0
US1CAIN0008,20240211,PRCP,0,,,N,700.0
US1CAIN0008,20240211,SNOW,0,,,N,700.0
US1CAIN0013,20240211,PRCP,0,,,N,700.0
US1CAIN0013,20240211,SNOW,0,,,N,700.0
US1CAKG0003,20240211,PRCP,0,,,N,700.0
US1CAKG0003,20240211,SNOW,0,,,N,700.0
US1CAKN0001,20240211,PRCP,0,,,N,700.0
US1CAKN0001,20240211,SNOW,0,,,N,700.0
US1CAKN0001,20240211,SNWD,0,,,N,700.0
US1CAKN0001,20240211,WESD,0,,,N,700.0
US1CAKN0001,20240211,WESF,0,,,N,700.0
US1CAKN0013,20240211,PRCP,0,,,N,800.0
US1CAKN0013,20240211,SNOW,0,,,N,800.0
US1CAKN0017,20240211,PRCP,0,,,N,700.0
US1CAKN0017,20240211,SNOW,0,,,N,700.0
US1CAKN0022,20240211,PRCP,0,,,N,700.0
US1CAKN0022,20240211,SNOW,0,,,N,700.0
US1CAKN0026,20240211,PRCP,0,,,N,700.0
US1CAKN0026,20240211,SNOW,0,,,N,700.0
US1CAKN0031,20240211,PRCP,0,,,N,800.0
US1CAKN0031,20240211,SNOW,0,,,N,800.0
US1CALA0001,20240211,PRCP,0,,,N,800.0
US1CALA0001,20240211,SNOW,0,,,N,800.0
US1CALA0001,20240211,SNWD,0,,,N,800.0
US1CALA0001,20240211,WESD,0,,,N,800.0
US1CALA0001,20240211,WESF,0,,,N,800.0
US1CALA0010,20240211,PRCP,0,,,N,700.0
US1CALA0010,20240211,SNOW,0,,,N,700.0
US1CALA0014,20240211,PRCP,0,,,N,700.0
US1CALA0014,20240211,SNOW,0,,,N,700.0
US1CALA0021,20240211,PRCP,0,,,N,800.0
US1CALA0021,20240211,SNOW,0,,,N,800.0
US1CALA0036,20240211,PRCP,0,,,N,1800.0
US1CALA0036,20240211,SNOW,0,,,N,1800.0
US1CALA0043,20240211,PRCP,0,,,N,700.0
US1CALA0043,20240211,SNOW,0,,,N,700.0
US1CALA0048,20240211,PRCP,0,,,N,732.0
US1CALA0048,20240211,SNOW,0,,,N,732.0
US1CALA0064,20240211,PRCP,0,,,N,700.0
US1CALA0064,20240211,SNOW,0,,,N,700.0
US1CALA0068,20240211,PRCP,0,,,N,700.0
US1CALA0068,20240211,SNOW,0,,,N,700.0
US1CALA0081,20240211,PRCP,0,,,N,700.0
US1CALA0081,20240211,SNOW,0,,,N,700.0
US1CALA0083,20240211,PRCP,0,,,N,600.0
US1CALA0083,20240211,SNOW,0,,,N,600.0
US1CALA0085,20240211,PRCP,0,,,N,700.0
US1CALA0085,20240211,SNOW,0,,,N,700.0
US1CALA0089,20240211,PRCP,0,,,N,700.0
US1CALA0089,20240211,SNOW,0,,,N,700.0
US1CALA0090,20240211,PRCP,0,,,N,700.0
US1CALA0090,20240211,SNOW,0,,,N,700.0
US1CALA0092,20240211,PRCP,0,,,N,700.0
US1CALA0092,20240211,SNOW,0,,,N,700.0
US1CALA0096,20240211,PRCP,0,,,N,700.0
US1CALA0096,20240211,SNOW,0,,,N,700.0
US1CALA0113,20240211,PRCP,0,,,N,800.0
US1CALA0113,20240211,SNOW,0,,,N,800.0
US1CALA0120,20240211,PRCP,0,,,N,700.0
