ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID
US1CAPC0014,38.8423,-121.2837,52.4,CA,LINCOLN 4.3 SSE,,,
US1CAPC0019,38.8175,-121.2436,167.6,CA,ROCKLIN 1.1 N,,,
US1CAPC0021,38.7399,-121.2575,47.5,CA,ROSEVILLE 2.4 SE,,,
US1CAPC0022,38.7797,-121.299,47.9,CA,ROSEVILLE 1.4 NNW,,,
US1CAPC0024,38.9962,-120.986,604.4,CA,APPLEGATE 0.5 SE,,,
US1CAPC0028,39.0555,-120.9884,644.0,CA,COLFAX 3.3 SW,,,
US1CAPC0031,38.7695,-121.2282,104.2,CA,ROSEVILLE 3.6 E,,,
US1CAPC0032,38.9629,-121.1153,376.7,CA,AUBURN 5.3 NNW,,,
US1CAPC0034,38.8684,-121.1366,251.2,CA,NEWCASTLE 0.4 SSW,,,
US1CAPC0035,38.8088,-121.286,39.6,CA,ROCKLIN 2.5 W,,,
US1CAPC0037,38.9602,-121.0923,440.4,CA,AUBURN 4.8 N,,,
US1CAPC0045,38.8812,-121.3215,39.9,CA,LINCOLN 1.3 SSW,,,
US1CAPC0047,38.9104,-121.3282,41.8,CA,LINCOLN 1.0 NW,,,
US1CAPC0049,38.7934,-121.1682,146.6,CA,LOOMIS 1.8 SE,,,
US1CAPC0050,38.7805,-121.3671,30.2,CA,ROSEVILLE 4.2 WNW,,,
US1CAPC0054,38.9075,-121.0576,405.1,CA,AUBURN 1.5 NE,,,
US1CAPC0055,38.8939,-121.0793,384.4,CA,AUBURN 0.2 NW,,,
US1CAPC0057,38.9915,-121.1249,441.0,CA,MEADOW VISTA 5.1 W,,,
US1CAPM0002,39.9191,-121.1001,1352.7,CA,MEADOW VALLEY 5.6 WSW,,,
US1CAPM0003,40.3114,-121.2249,1381.4,CA,CHESTER 0.9 NNE,,,
US1CAPM0006,39.9384,-120.905,1058.6,CA,QUINCY 2.3 E,,,
US1CAPM0009,39.8179,-120.3158,1511.5,CA,BECKWOURTH 3.3 E,,,
US1CARV0002,33.7631,-116.735,1927.9,CA,IDYLLWILD 1.8 NW,,,
US1CARV0003,33.8212,-116.3978,77.4,CA,THOUSAND PALMS 0.7 W,,,
US1CARV0004,33.9855,-116.5415,408.1,CA,DESERT HOT SPRINGS 3.0 NW,,,
US1CARV0005,33.7527,-116.9196,517.6,CA,HEMET 4.1 ENE,,,
US1CARV0006,33.7346,-117.4315,396.8,CA,CORONA 12.5 SE,,,
US1CARV0008,33.7307,-117.4276,427.9,CA,CORONA 12.8 SE,,,
US1CARV0010,33.769,-117.0923,685.2,CA,HOMELAND 1.7 NNE,,,
US1CARV0012,33.6574,-117.3808,413.3,CA,LAKE ELSINORE 3.5 WSW,,,
US1CARV0015,33.908,-117.548,201.5,CA,NORCO 1.2 S,,,
US1CARV0017,33.8262,-117.365,499.6,CA,PERRIS 8.5 WNW,,,
US1CARV0018,33.9543,-117.012,771.8,CA,BEAUMONT 2.5 NW,,,
US1CARV0019,33.9793,-117.4541,256.3,CA,RIVERSIDE 3.8 NW,,,
US1CARV0020,33.9059,-117.5178,332.5,CA,NORCO 2.3 SE,,,
US1CARV0021,33.9354,-117.3526,396.5,CA,RIVERSIDE 2.6 E,,,
US1CARV0026,33.6092,-117.3589,943.4,CA,LAKE ELSINORE 4.7 SSW,,,
US1CARV0027,33.5838,-117.1404,399.9,CA,MURRIETA 4.3 ENE,,,
US1CARV0028,33.9254,-117.5816,190.8,CA,NORCO 1.7 W,,,
US1CARV0031,33.8648,-117.6065,262.7,CA,CORONA 2.1 W,,,
US1CARV0033,33.7711,-116.301,33.2,CA,PALM DESERT 5.0 ENE,,,
US1CARV0034,33.8209,-117.4051,483.4,CA,PERRIS 10.6 W,,,
US1CARV0035,33.6922,-117.3959,459.6,CA,LAKE ELSINORE 4.6 WNW,,,
US1CARV0036,34.0158,-117.4498,288.3,CA,SUNNYSLOPE 1.6 W,,,
US1CARV0037,33.9689,-117.3883,259.1,CA,RIVERSIDE 2.0 NNE,,,
US1CARV0038,33.9406,-117.2964,468.2,CA,RIVERSIDE 5.8 E,,,
US1CARV0039,33.9979,-116.9863,1086.0,CA,YUCAIPA 4.1 SE,,,
US1CARV0043,33.6081,-117.1878,525.2,CA,MURRIETA 3.6 NNE,,,
US1CARV0045,33.9612,-116.9918,805.9,CA,BEAUMONT 2.2 NNW,,,
US1CARV0047,33.7539,-116.9937,473.4,CA,HEMET 1.6 N,,,
US1CARV0050,33.6153,-117.0911,433.4,CA,WINCHESTER 6.5 S,,,
US1CARV0053,33.9926,-117.3721,269.4,CA,RIVERSIDE 3.9 NNE,,,
US1CARV0054,33.9404,-117.3982,264.9,CA,RIVERSIDE 0.0 W,,,
US1CARV0058,33.7983,-117.0373,464.8,CA,SAN JACINTO 4.2 W,,,
US1CARV0060,33.6308,-117.3397,413.6,CA,LAKE ELSINORE 2.8 SSW,,,
US1CARV0061,33.9527,-117.0035,778.5,CA,BEAUMONT 2.0 NW,,,
US1CARV0063,33.722,-116.9652,495.6,CA,HEMET 2.0 ESE,,,
US1CARV0064,33.6312,-117.2308,566.6,CA,WILDOMAR 1.9 NE,,,
US1CARV0065,33.9169,-116.9473,780.6,CA,BEAUMONT 2.1 ESE,,,
US1CARV0066,33.7986,-116.4418,107.0,CA,RANCHO MIRAGE 3.0 NNW,,,
US1CARV0067,33.9926,-117.4318,281.0,CA,RUBIDOUX 0.6 WSW,,,
US1CARV0071,33.7579,-117.0125,464.2,CA,HEMET 2.0 NNW,,,
US1CARV0072,33.7442,-116.3421,69.8,CA,PALM DESERT 2.1 ENE,,,
US1CARV0076,33.6096,-114.6258,82.9,CA,BLYTHE 2.1 W,,,
US1CARV0077,33.8204,-116.5304,140.8,CA,PALM SPRINGS 3.1 N,,,
US1CARV0078,33.8644,-117.6095,264.6,CA,CORONA 2.3 W,,,
US1CARV0079,33.6749,-116.3066,13.1,CA,LA QUINTA 0.9 WNW,,,
US1CARV0080,33.7622,-117.4538,350.8,CA,CORONA 9.9 SE,,,
US1CARV0081,33.7674,-117.4515,409.3,CA,TEMESCAL VALLEY 2.0 E,,,
US1CARV0086,33.7857,-116.545,155.8,CA,PALM SPRINGS 1.2 NW,,,
US1CARV0088,33.9667,-116.9537,875.7,CA,CHERRY VALLEY 0.8 ESE,,,
US1CARV0091,33.7744,-116.939,493.5,CA,SAN JACINTO 1.9 SE,,,
US1CASA0001,38.6173,-121.3404,31.1,CA,CARMICHAEL 1.6 SW,,,
US1CASA0002,38.635,-121.3611,29.0,CA,SACRAMENTO 8.0 NE,,,
US1CASA0003,38.6546,-121.0907,181.1,CA,FOLSOM 3.4 ESE,,,
US1CASA0005,38.6429,-121.3059,39.6,CA,CARMICHAEL 0.9 NE,,,
US1CASA0006,38.6375,-121.3446,33.2,CA,CARMICHAEL 1.4 W,,,
US1CASA0007,38.66,-121.1395,110.3,CA,FOLSOM 1.2 SSE,,,
US1CASA0008,38.6211,-121.3189,32.9,CA,CARMICHAEL 0.9 S,,,
US1CASA0009,38.6513,-121.1764,59.1,CA,FOLSOM 2.4 SW,,,
US1CASA0010,38.4558,-121.2827,29.6,CA,SACRAMENTO 13.7 SE,,,
US1CASA0011,38.5472,-121.4715,7.3,CA,SACRAMENTO 1.4 S,,,
US1CASA0012,38.5499,-121.4374,10.4,CA,SACRAMENTO 2.0 SE,,,
US1CASA0014,38.7073,-121.3925,24.1,CA,ANTELOPE 3.5 W,,,
US1CASA0015,38.6086,-121.4122,14.0,CA,SACRAMENTO 4.1 NE,,,
US1CASA0018,38.5715,-121.4578,7.9,CA,SACRAMENTO 0.6 ENE,,,
US1CASA0021,38.0501,-121.7031,1.5,CA,RIO VISTA 8.5 S,,,
US1CASA0023,38.4928,-121.4195,8.5,CA,SACRAMENTO 5.7 SSE,,,
US1CASA0028,38.6259,-121.3938,20.1,CA,NORTH HIGHLANDS 3.0 SSW,,,
US1CASA0029,38.6823,-121.1375,121.6,CA,FOLSOM 0.6 NE,,,
US1CASA0030,38.5753,-121.34,19.5,CA,LA RIVIERA 1.0 NE,,,
US1CASA0031,38.6754,-121.1556,102.1,CA,FOLSOM 0.5 W,,,
US1CASA0035,38.5804,-121.2812,31.7,CA,RANCHO CORDOVA 1.5 SE,,,
US1CASA0036,38.5121,-121.5204,2.4,CA,SACRAMENTO 4.7 SW,,,
US1CASA0039,38.6762,-121.2518,60.7,CA,FAIR OAKS 1.9 N,,,
US1CASA0041,38.4441,-121.4019,10.1,CA,ELK GROVE 3.5 NNW,,,
US1CASA0045,38.6619,-121.3002,52.7,CA,FAIR OAKS 3.0 WNW,,,
US1CASA0047,38.6571,-121.1219,132.9,CA,FOLSOM 1.9 SE,,,
US1CASA0048,38.6958,-121.3308,49.1,CA,SACRAMENTO 11.8 NE,,,
US1CASA0051,38.5905,-121.3935,15.8,CA,SACRAMENTO 4.3 ENE,,,
US1CASA0057,38.5625,-121.3712,14.3,CA,SACRAMENTO 5.2 E,,,
US1CASA0058,38.6271,-121.374,24.4,CA,SACRAMENTO 6.5 NE,,,
US1CASA0060,38.6144,-121.326,38.7,CA,CARMICHAEL 1.4 SSW,,,
US1CASA0061,38.5701,-121.1965,74.1,CA,RANCHO CORDOVA 5.9 ESE,,,
US1CASA0062,38.5333,-121.4932,7.0,CA,SACRAMENTO 2.7 SSW,,,
US1CASA0063,38.598,-121.3135,23.2,CA,RANCHO CORDOVA 0.7 WNW,,,
US1CASA0070,38.6645,-121.3209,41.5,CA,CARMICHAEL 2.1 N,,,
US1CASA0071,38.6355,-121.5157,4.0,CA,RIO LINDA 4.8 SW,,,
US1CASA0074,38.5652,-121.4012,13.1,CA,SACRAMENTO 3.6 E,,,
US1CASA0076,38.6703,-121.3765,30.2,CA,NORTH HIGHLANDS 0.3 NE,,,
US1CASA0077,38.5793,-121.3756,19.5,CA,SACRAMENTO 5.0 E,,,
US1CASA0082,38.5757,-121.3427,21.3,CA,SACRAMENTO 6.8 E,,,
US1CASB0001,34.4397,-119.8961,48.2,CA,GOLETA 3.7 WNW,,,
US1CASB0002,34.6223,-120.2036,128.3,CA,BUELLTON 0.3 SSW,,,
US1CASB0004,34.45,-119.7,247.2,CA,SANTA BARBARA 1.9 NE,,,
US1CASB0005,34.9589,-120.4186,71.6,CA,SANTA MARIA 1.8 NE,,,
US1CASB0007,34.6166,-120.1988,110.6,CA,BUELLTON 0.7 S,,,
US1CASB0009,34.5046,-119.7905,815.3,CA,SANTA BARBARA 6.6 NW,,,
US1CASB0011,34.4526,-119.7995,39.3,CA,SANTA BARBARA 4.7 WNW,,,
US1CASB0014,34.9242,-120.4609,68.0,CA,SANTA MARIA 1.6 WSW,,,
US1CASB0017,34.4355,-119.7735,24.1,CA,SANTA BARBARA 3.0 W,,,
US1CASB0020,34.6556,-120.4768,21.0,CA,LOMPOC 0.5 SW,,,
US1CASB0023,34.4371,-119.8226,11.3,CA,GOLETA 0.3 ENE,,,
US1CASC0001,37.3848,-122.0752,33.2,CA,MOUNTAIN VIEW 1.2 S,,,
US1CASC0002,37.2381,-121.8356,48.2,CA,SAN JOSE 4.6 S,,,
US1CASC0003,37.3647,-122.0042,25.9,CA,SUNNYVALE 1.9 SE,,,
US1CASC0004,37.305,-121.775,68.0,CA,SAN JOSE 5.4 SW,,,
US1CASC0005,37.2324,-121.9902,142.3,CA,MONTE SERENO 0.4 SSW,,,
US1CASC0006,37.092,-121.6324,103.0,CA,MORGAN HILL 2.7 S,,,
US1CASC0007,37.3543,-121.7955,96.9,CA,SAN JOSE 4.6 NE,,,
US1CASC0008,37.3775,-122.1,47.5,CA,LOS ALTOS 0.6 NNW,,,
US1CASC0010,37.2714,-121.8765,49.4,CA,SAN JOSE 2.7 SSW,,,
US1CASC0011,37.2341,-121.8974,76.8,CA,CAMBRIAN PARK 2.2 SE,,,
US1CASC0012,37.319,-121.7887,61.0,CA,SAN JOSE 3.5 ENE,,,
US1CASC0013,37.2733,-121.8664,49.1,CA,SAN JOSE 2.3 SSW,,,
US1CASC0014,37.419,-122.1214,8.8,CA,PALO ALTO 1.7 NE,,,
US1CASC0015,37.2748,-122.0227,113.7,CA,SARATOGA 0.5 N,,,
US1CASC0017,37.4516,-122.1486,9.8,CA,PALO ALTO 1.2 NE,,,
US1CASC0018,37.3086,-121.9272,48.5,CA,SAN JOSE 3.0 WSW,,,
US1CASC0023,37.1427,-121.9725,527.9,CA,LOS GATOS 6.1 S,,,
US1CASC0027,37.3859,-121.824,89.3,CA,SAN JOSE 5.8 NNE,,,
US1CASC0028,37.4098,-122.1348,18.3,CA,PALO ALTO 0.8 NNE,,,
US1CASC0032,37.3185,-121.9608,42.4,CA,SAN JOSE 6.2 W,,,
US1CASC0037,37.3561,-121.9111,18.6,CA,SANTA CLARA 3.1 ESE,,,
US1CASC0040,37.156,-121.9875,506.6,CA,LOS GATOS 5.4 SSW,,,
US1CASC0041,37.3865,-122.1355,59.1,CA,LOS ALTOS HILLS 1.3 N,,,
US1CASC0042,37.3344,-122.018,51.8,CA,SUNNYVALE 3.6 S (W6NW),,,
US1CASC0045,37.1168,-121.6591,132.0,CA,MORGAN HILL 1.4 SW,,,
US1CASC0046,37.2592,-121.827,54.6,CA,SAN JOSE 3.3 SSE,,,
US1CASC0048,37.1864,-121.5462,799.8,CA,MORGAN HILL 6.4 NE,,,
US1CASC0052,37.2884,-121.8772,43.0,CA,SAN JOSE 1.9 SW,,,
US1CASC0053,37.1039,-121.8896,670.3,CA,LOS GATOS 9.6 SSE,,,
US1CASC0054,37.0092,-121.577,64.3,CA,GILROY 0.1 SE,,,
US1CASC0057,37.1725,-121.703,94.5,CA,MORGAN HILL 4.5 NW,,,
US1CASC0060,37.3866,-122.0766,30.5,CA,MOUNTAIN VIEW 1.1 S,,,
US1CASC0061,37.1509,-121.9778,438.6,CA,LOS GATOS 5.6 S,,,
US1CASC0063,36.9811,-121.572,67.4,CA,GILROY 2.0 S,,,
US1CASC0064,37.3451,-122.0836,84.4,CA,LOS ALTOS 1.8 SSE,,,
US1CASC0069,37.3456,-121.8935,23.2,CA,SAN JOSE 3.7 NW,,,
US1CASC0070,37.0621,-121.5543,87.5,CA,GILROY 3.8 NNE,,,
US1CASC0074,37.2517,-121.8557,54.3,CA,SAN JOSE 3.6 S,,,
US1CASC0075,37.319,-121.7887,61.3,CA,SAN JOSE 3.5 ENE,,,
US1CASD0001,33.1472,-117.1316,203.0,CA,SAN MARCOS 2.5 ENE,,,
US1CASD0002,33.233,-117.3498,79.2,CA,OCEANSIDE 2.3 WNW,,,
US1CASD0003,32.5738,-117.0625,42.1,CA,IMPERIAL BEACH 3.3 E,,,
US1CASD0004,33.27,-117.2663,76.8,CA,OCEANSIDE 8.4NE,,,
US1CASD0005,32.9107,-117.1485,132.3,CA,SAN DIEGO 6.6 N,,,
US1CASD0006,32.8112,-116.9254,185.9,CA,EL CAJON 2.3ENE,,,
US1CASD0007,33.0499,-117.2368,58.8,CA,ENCINITAS 3.34ENE,,,
US1CASD0008,33.1852,-117.1282,449.3,CA,ESCONDIDO 5.2NNW,,,
US1CASD0009,32.7907,-116.987,221.6,CA,EL CAJON 1.5WSW,,,
US1CASD0010,33.1055,-117.0482,210.3,CA,ESCONDIDO 2.5 SSE,,,
US1CASD0011,33.0757,-117.292,57.3,CA,ENCINITAS 2.7N,,,
US1CASD0012,32.9956,-117.0044,367.6,CA,POWAY 3.2NE,,,
US1CASD0013,32.6802,-116.7061,834.2,CA,JAMUL 9.9ESE,,,
US1CASD0014,33.2225,-116.3904,236.8,CA,BORREGO SPRINGS 2.4 WSW,,,
US1CASD0015,32.8254,-117.2397,154.8,CA,LA JOLLA 2.5SE,,,
US1CASD0017,32.5982,-117.0352,63.4,CA,CHULA VISTA 2.2 SSE,,,
US1CASD0018,32.6381,-116.9753,169.2,CA,CHULA VISTA 6.3E,,,
US1CASD0019,33.2539,-117.3127,18.3,CA,OCEANSIDE 5.6NE,,,
US1CASD0021,32.9162,-117.188,116.7,CA,SAN DIEGO 7.6 NNW,,,
US1CASD0022,32.9491,-117.0588,135.3,CA,POWAY 1.4SW,,,
US1CASD0023,33.0267,-117.2712,81.1,CA,CARDIFF BY THE SEA 0.2 E,,,
US1CASD0024,32.6168,-117.0519,81.1,CA,CHULA VISTA 2.5SE,,,
US1CASD0025,33.2905,-116.9568,345.0,CA,PAUMA VALLEY 1.7 SE,,,
US1CASD0026,33.4363,-117.1603,419.7,CA,FALLBROOK 6.5 NE,,,
US1CASD0027,32.7465,-117.1098,104.9,CA,SAN DIEGO 3.5NE,,,
US1CASD0028,32.8562,-116.9961,143.3,CA,SANTEE 1.8NW,,,
US1CASD0029,32.8057,-117.0732,73.8,CA,SAN DIEGO 7.9NE,,,
US1CASD0030,32.8257,-117.2501,149.7,CA,LA JOLLA 2.1 SE,,,
US1CASD0032,32.8353,-117.1859,114.0,CA,SAN DIEGO 3.2 WNW,,,
US1CASD0034,33.1427,-117.3206,6.7,CA,CARLSBAD 2.2SE,,,
US1CASD0035,33.0184,-117.0666,147.2,CA,RANCHO BERNARDO 0.5SE,,,
US1CASD0036,32.7921,-116.9585,135.3,CA,EL CAJON 0.7 S,,,
US1CASD0037,32.8705,-117.2477,113.1,CA,LA JOLLA 2.2 NE,,,
US1CASD0038,32.7474,-117.0599,142.0,CA,LEMON GROVE 1.8 WNW,,,
US1CASD0039,33.2192,-117.2536,127.1,CA,VISTA 1.5NNW,,,
US1CASD0040,32.7698,-116.9593,224.9,CA,EL CAJON 2.3 S,,,
US1CASD0041,32.785,-117.0973,30.2,CA,SAN DIEGO 3.0 SE,,,
US1CASD0047,32.6044,-117.0508,61.0,CA,CHULA VISTA 3.1SE,,,
US1CASD0049,32.8168,-117.0586,89.0,CA,SAN DIEGO 9NE,,,
US1CASD0051,32.9058,-116.6255,999.1,CA,DESCANSO 3.7 NNW,,,
US1CASD0052,33.0261,-117.0466,225.2,CA,POWAY 4.7NNW,,,
US1CASD0053,33.0158,-116.8068,449.3,CA,SAN DIEGO COUNTRY ESTATES 1.5,,,
US1CASD0054,32.8538,-116.6212,1049.1,CA,DESCANSO 0.3 WNW,,,
US1CASD0055,32.7348,-117.2447,76.5,CA,SAN DIEGO 5.2WNW,,,
US1CASD0056,33.0946,-117.2214,184.4,CA,CARLSBAD 8.7SE,,,
US1CASD0057,33.1862,-117.2311,153.9,CA,VISTA 1.2SE,,,
US1CASD0059,33.1474,-117.0656,223.7,CA,ESCONDIDO 0.8 NNE,,,
US1CASD0060,32.8428,-117.2208,86.6,CA,SAN DIEGO 9.5 NNW,,,
US1CASD0061,32.7724,-116.9197,209.1,CA,EL CAJON 2.8SE,,,
US1CASD0062,33.1187,-117.3044,51.2,CA,CARLSBAD 3.8SE,,,
US1CASD0063,33.0563,-116.9925,483.1,CA,ESCONDIDO 7.2 SE,,,
US1CASD0064,33.0344,-117.0826,157.6,CA,RANCHO BERNARDO 1NNW,,,
US1CASD0070,32.7851,-117.1884,95.1,CA,SAN DIEGO 3.7 SW,,,
US1CASD0071,33.3516,-117.2248,188.4,CA,FALLBROOK 2.3SE,,,
US1CASD0072,33.0507,-116.8278,620.0,CA,RAMONA 3ENE,,,
US1CASD0073,32.8004,-117.0635,95.1,CA,SAN DIEGO 8NE,,,
US1CASD0074,33.0139,-117.1062,209.4,CA,RANCHO BERNARDO 1.9WSW,,,
US1CASD0076,33.2499,-117.2559,57.6,CA,OCEANSIDE 8.1ENE,,,
US1CASD0077,33.2054,-117.3439,73.5,CA,OCEANSIDE 2.2ENE,,,
US1CASD0080,32.9173,-117.1626,123.7,CA,SAN DIEGO 13.9N,,,
US1CASD0081,32.7441,-117.1496,89.9,CA,SAN DIEGO 2NNE,,,
US1CASD0082,32.7189,-117.0043,103.3,CA,SPRING VALLEY 0.9 W,,,
US1CASD0086,33.1658,-117.3307,59.1,CA,CARLSBAD 1.3ENE,,,
US1CASD0090,32.7698,-116.9788,309.1,CA,LA MESA 2.6E,,,
US1CASD0091,32.824,-116.917,256.9,CA,EL CAJON 2.9 ENE,,,
US1CASD0092,32.9907,-117.245,88.7,CA,SOLANA BEACH 1.5E,,,
US1CASD0093,33.0562,-116.8088,615.1,CA,RAMONA 3.8 ENE,,,
US1CASD0094,33.1473,-117.0787,222.2,CA,ESCONDIDO 2NNE,,,
US1CASD0096,33.1466,-117.2106,200.3,CA,SAN MARCOS 2.6W,,,
US1CASD0097,33.0794,-117.2419,67.7,CA,CARLSBAD 8.3SE,,,
US1CASD0098,33.0487,-117.2368,63.1,CA,ENCINITAS 3.33ESE,,,
US1CASD0099,32.7797,-116.9103,238.7,CA,EL CAJON 3.2ESE,,,
US1CASD0100,32.6313,-117.0314,100.6,CA,CHULA VISTA 3.1ESE,,,
US1CASD0101,33.3108,-117.0409,413.6,CA,VALLEY CENTER 6.4N,,,
US1CASD0103,32.9087,-116.888,511.8,CA,LAKESIDE 4.1NNE,,,
US1CASD0104,32.8651,-116.6175,1062.8,CA,DESCANSO 0.8 N,,,
US1CASD0105,32.6447,-116.3478,1073.2,CA,BOULEVARD 4.4 WSW,,,
US1CASD0106,32.8266,-117.1569,129.8,CA,SAN DIEGO 1.5 WNW - KFMB,,,
US1CASD0107,32.9557,-117.209,86.0,CA,SAN DIEGO 10.6 NNW,,,
US1CASD0109,32.9391,-117.2292,24.7,CA,SAN DIEGO 10.2 NNW,,,
US1CASD0110,32.7597,-117.0281,160.9,CA,LA MESA 0.9 SW,,,
US1CASD0113,33.1051,-117.1872,292.9,CA,SAN MARCOS 2.3 SSW,,,
US1CASD0114,33.0361,-117.0457,197.5,CA,POWAY 3.9 NNW,,,
US1CASD0115,32.7502,-117.2456,7.3,CA,SAN DIEGO 7.8 SW,,,
US1CASD0116,33.1595,-117.1207,232.6,CA,ESCONDIDO 3.3 WNW,,,
US1CASD0117,32.6212,-116.1902,859.8,CA,JACUMBA 0.3 NNW,,,
US1CASD0120,32.8257,-117.1993,103.9,CA,N CLAIREMONT 0.6SSE,,,
US1CASD0122,33.0261,-117.1046,190.5,CA,RANCHO BERNARDO 1.7W,,,
US1CASD0123,33.3422,-117.1648,125.0,CA,FALLBROOK 4.6 ESE,,,
US1CASD0124,33.0823,-117.0931,232.3,CA,ESCONDIDO 4.0 SSW,,,
US1CASD0125,32.7618,-116.9397,199.0,CA,EL CAJON 3.1 SSE,,,
US1CASD0128,33.1227,-117.2278,178.9,CA,SAN MARCOS 3.3 WSW,,,
US1CASD0129,33.2407,-117.1716,271.6,CA,VISTA 3.4ENE,,,
US1CASD0130,33.1934,-116.2786,175.0,CA,BORREGO SPRINGS 7.1SE,,,
US1CASD0131,32.7646,-117.0689,140.8,CA,MID-CITY SAN DIEGO 0.5W,,,
US1CASD0132,32.9083,-116.6227,1014.1,CA,DESCANSO 3.7N,,,
US1CASD0133,32.7813,-117.1867,93.6,CA,CLAIREMONT 3.7SSE,,,
US1CASD0134,32.6722,-116.2909,1081.1,CA,BOULEVARD 1.2 WNW,,,
US1CASD0136,33.1469,-117.05,214.3,CA,ESCONDIDO 1.4 ENE,,,
US1CASD0140,32.7221,-117.1327,67.1,CA,SAN DIEGO 1.8NE,,,
US1CASD0141,33.0184,-117.0666,151.2,CA,POWAY 4.5NW,,,
US1CASD0142,32.8737,-116.976,155.1,CA,SANTEE 2.4NNE,,,
US1CASD0143,32.7011,-117.0236,120.7,CA,LEMON GROVE 2.9 SSE,,,
US1CASD0146,32.9725,-117.265,2.7,CA,DEL MAR 0.5 NNW,,,
US1CASD0147,32.7345,-117.0448,142.0,CA,LEMON GROVE 0.7 W,,,
US1CASD0148,33.1311,-117.1081,221.3,CA,ESCONDIDO 2.2 W,,,
US1CASD0154,33.3307,-117.2251,182.6,CA,FALLBROOK 2.7 SSE,,,
US1CASD0157,32.7358,-117.0483,135.3,CA,LEMON GROVE 0.9 W,,,
US1CASD0162,32.8665,-116.8509,315.8,CA,EL CAJON 7.8 NE,,,
US1CASD0164,32.7722,-116.998,205.7,CA,LA MESA 1.2 E,,,
US1CASD0165,32.8549,-116.9941,129.8,CA,SANTEE 0.7 W,,,
US1CASD0172,32.8276,-117.0779,217.9,CA,SAN DIEGO 3.5 ENE,,,
US1CASD0173,32.8139,-117.1693,111.6,CA,SAN DIEGO 1.9 W,,,
US1CASD0180,32.8153,-116.9269,194.2,CA,EL CAJON 2.2 ENE,,,
US1CASD0181,32.724,-117.0617,126.2,CA,SAN DIEGO 7.6 SE,,,
US1CASD0182,32.7263,-117.0273,132.6,CA,LEMON GROVE 0.6 SE,,,
US1CASD0184,33.1063,-117.1037,201.8,CA,ESCONDIDO 2.8 SW,,,
US1CASD0185,32.767,-116.9378,200.9,CA,EL CAJON 2.8 SSE,,,
US1CASD0186,33.0256,-116.8976,425.2,CA,RAMONA 1.8 WSW,,,
US1CASD0191,33.1632,-117.315,44.8,CA,CARLSBAD 3.2 NNW,,,
US1CASD0193,33.0045,-117.2503,68.6,CA,SOLANA BEACH 0.7 NNE,,,
US1CASD0195,33.3142,-116.8644,1591.7,CA,VALLEY CENTER 10.9 NE,,,
US1CASD0197,33.1305,-117.0676,205.1,CA,ESCONDIDO 0.5 SSE,,,
US1CASD0199,33.274,-117.2713,111.9,CA,BONSALL 3.0 W,,,
US1CASD0202,33.1903,-117.2517,118.6,CA,VISTA 0.8 W,,,
US1CASD0203,32.8603,-116.8249,366.1,CA,EL CAJON 8.8 ENE,,,
US1CASD0206,33.1852,-117.2368,161.5,CA,VISTA 0.3 SSE,,,
US1CASD0207,33.159,-117.266,124.4,CA,OCEANSIDE 5.2 SSE,,,
US1CASD0209,32.7564,-116.938,159.4,CA,EL CAJON 3.5 SSE,,,
US1CASD0213,33.3117,-116.8599,1678.5,CA,PALOMAR MOUNTAIN 1.3 SE,,,
US1CASD0217,32.8553,-117.2076,113.1,CA,SAN DIEGO 5.0 NW,,,
US1CASD0218,33.2375,-117.0592,466.0,CA,VALLEY CENTER 3.1 WNW,,,
US1CASD0220,32.7886,-117.0607,232.0,CA,SAN DIEGO 4.7 ESE,,,
US1CASD0221,32.7219,-117.1141,57.3,CA,SAN DIEGO 6.6 S,,,
US1CASD0224,32.8571,-116.8985,152.4,CA,LAKESIDE 0.9 NE,,,
US1CASD0226,33.2857,-116.6161,1049.4,CA,WARNER SPRINGS 2.0 ENE,,,
US1CASD0227,32.9143,-117.0868,258.2,CA,SAN DIEGO 7.4 NNE,,,
US1CASD0228,32.7182,-117.1393,63.4,CA,SAN DIEGO 6.7 S,,,
US1CASD0230,32.9916,-117.0857,234.1,CA,SAN DIEGO 12.5 NNE,,,
US1CASD0238,32.6769,-116.7293,754.1,CA,DEERHORN VALLEY 1.3 E,,,
US1CASF0003,37.7834,-122.4701,52.7,CA,SAN FRANCISCO 2.8 WNW,,,
US1CASF0004,37.765,-122.4348,59.1,CA,SAN FRANCISCO 1.1 SW,,,
US1CASF0008,37.7776,-122.4741,62.5,CA,SAN FRANCISCO 3.0 W,,,
US1CASF0014,37.7598,-122.5065,11.6,CA,SAN FRANCISCO 4.9 WSW,,,
US1CASF0017,37.759,-122.3975,65.5,CA,SAN FRANCISCO 1.6 SE,,,
US1CASF0020,37.7781,-122.4763,50.6,CA,SAN FRANCISCO 3.1 W,,,
US1CASF0021,37.7272,-122.4096,43.0,CA,SAN FRANCISCO 3.4 S,,,
US1CASH0001,40.6241,-122.351,188.4,CA,REDDING 3.6 NNE,,,
US1CASH0002,40.3971,-122.276,137.8,CA,COTTONWOOD 0.5 NNE,,,
US1CASH0005,40.6013,-122.2221,149.0,CA,PALO CEDRO 2.7 NNE,,,
US1CASH0006,40.5239,-121.7957,1208.2,CA,SHINGLETOWN 5.3 ENE,,,
